"DEFINITION_ID";"WORD_ID";"DEFINITION";"EXAMPLE_SENTENCE_01_ID";"EXAMPLE_SENTENCE_02_ID";"EXAMPLE_SENTENCE_03_ID";"EXAMPLE_SENTENCE_04_ID";"EXAMPLE_SENTENCE_05_ID";"EXAMPLE_SENTENCE_06_ID";"EXAMPLE_SENTENCE_07_ID";"EXAMPLE_SENTENCE_08_ID";"EXAMPLE_SENTENCE_09_ID";"EXAMPLE_SENTENCE_10_ID";"EXAMPLE_SENTENCE_11_ID";"EXAMPLE_SENTENCE_12_ID";"EXAMPLE_SENTENCE_13_ID";"EXAMPLE_SENTENCE_14_ID";"EXAMPLE_SENTENCE_15_ID";"EXAMPLE_SENTENCE_16_ID";"EXAMPLE_SENTENCE_17_ID";"EXAMPLE_SENTENCE_18_ID";"EXAMPLE_SENTENCE_19_ID";"EXAMPLE_SENTENCE_20_ID";"EXAMPLE_SENTENCE_21_ID";"EXAMPLE_SENTENCE_22_ID";"EXAMPLE_SENTENCE_23_ID";"EXAMPLE_SENTENCE_24_ID";"EXAMPLE_SENTENCE_25_ID";"EXAMPLE_SENTENCE_26_ID";"EXAMPLE_SENTENCE_27_ID";"EXAMPLE_SENTENCE_28_ID";"EXAMPLE_SENTENCE_29_ID";"EXAMPLE_SENTENCE_30_ID"
"05081";"04111A";"ドイツ (Tyskland)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05082";"04112A";"２０";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05083";"04113A";"①勇敢な、タフな";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05084";"04113B";"②大変な、ハードな、危ない";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05085";"04113C";"③格好いい";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05086";"04114A";"①軟らかい生地のスリッパー";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05087";"04114B";"②妻・彼女に支配される男";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05088";"04115A";"①空にする、空ける";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05089";"04115B";"②注ぐ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05090";"04116A";"乾く、乾かす";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05091";"04117A";"①乾燥した、乾いた、湿っていない";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05092";"04117B";"②（パンに）バターなどを塗っていない";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05093";"04117C";"③（酒が）辛口の";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05094";"04117D";"④つまらない、情味に乏しい";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05095";"04117E";"⑤そっけない、赤裸々な";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05096";"04118A";"敢えて～、冒険する、勇気を出して～する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05097";"04119A";"喉が渇いた";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05098";"04120A";"①生地";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05099";"04120B";"②服";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05100";"04121A";"足指";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05101";"04122A";"霧";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05102";"04123A";"耐える";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05103";"04124A";"忍耐強い、辛抱強い";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05104";"04125A";"涙";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05105";"04126A";"塔、タワー";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05106";"04127A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05107";"04128A";"どのようにしても";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05108";"04129A";"独立した、他に頼らない";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05109";"04130A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05110";"04131A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05111";"04132A";"①未決定の";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05112";"04132B";"②はっきりしない";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05113";"04132C";"③確信が持てない";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05114";"04133A";"名詞の未知形";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05115";"04134A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05116";"04135A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05117";"04136A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05118";"04137A";"不注意な";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05119";"04138A";"未婚の";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05120";"04139A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05121";"04140A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05122";"04141A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05123";"04142A";"週間";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05124";"04143A";"週刊誌";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05125";"04144A";"①未知の、不明の";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05126";"04144B";"②名の知られていない";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05127";"04145A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05128";"04146A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05129";"04147A";"①別の、違う";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05130";"04147B";"②様々な";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05131";"04148A";"違法な";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05132";"04149A";"①事故、災難";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05133";"04149B";"②惨事、不運";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05134";"04150A";"直接の、じかの、早速の";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05135";"04151A";"無理な、不可欠な";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05136";"04152A";"～の下";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05137";"04153A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05138";"04154A";"パンツ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05139";"04155A";"娯楽、エンタテイメント";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05140";"04156A";"知らせる、告げる";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05141";"04157A";"サイン、署名";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05142";"04158A";"赤字";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05143";"04159A";"下線をひく、強調する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05144";"04160A";"調べる";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05145";"04161A";"検査";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05146";"04162A";"下着";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05147";"04163A";"途中";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05148";"04164A";"教える";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05149";"04165A";"教えること、教授、授業";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05150";"04166A";"①若い";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05151";"04166B";"②新しい";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05152";"04167A";"①若さ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05153";"04167B";"②青年時代";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05154";"04167C";"③若者";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05155";"04168A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05156";"04169A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05157";"04170A";"子、子供";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05158";"04171A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05159";"04172A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05160";"04173A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05161";"04174A";"大学";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05162";"04175A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05163";"04176A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05164";"04177A";"（unnskyldeの命令形として）すみません、ごめんなさい";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05165";"04178A";"誤る、赦す";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05166";"04179A";"例外";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05167";"04180A";"～を除いて";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05168";"04181A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05169";"04182A";"無敵の、征服できない";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05170";"04183A";"不適当な、不穏当な、ふさわしくない";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05171";"04184A";"先住民";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05172";"04185A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05173";"04186A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05174";"04187A";"尿";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05175";"04188A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05176";"04189A";"①動きが止まらない、落ち着かない";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05177";"04189B";"②変わりわすい、不安定な";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05178";"04189C";"③心配な";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05179";"04189D";"④不穏な、平和でない";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05180";"04190A";"アメリカ、米国（Amerikas forente staterとも言う）(USA)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05181";"04191A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05182";"04192A";"①危ない、安全でない";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05183";"04192B";"②知りようのない";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05184";"04192C";"③不確かな";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05185";"04192D";"④確信が持てない";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05186";"04192E";"⑤不安定な";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05187";"04193A";"不安定な、ふらふらする";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05188";"04194A";"外へ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05189";"04195A";"～の外側に・で";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05190";"04196A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05191";"04197A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05192";"04198A";"教育させる";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05193";"04199A";"教育";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05194";"04200A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05195";"04201A";"教育";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05196";"04202A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05197";"04203A";"①外に・で";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05198";"04203B";"②不在、外出";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05199";"04203C";"③～から離れた・出た";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05200";"04203D";"④活躍中";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05201";"04203E";"⑤終わっている";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05202";"04204A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05203";"04205A";"～なしで、～を除いて";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05204";"04206A";"～の外側に・で";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05205";"04207A";"外国の";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05206";"04208A";"以外";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05207";"04209A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05208";"04210A";"外務省";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05209";"04211A";"外務大臣";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05210";"04212A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05211";"04213A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05212";"04214A";"チャレンジ、課題";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05213";"04215A";"実行する、実施する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05214";"04216A";"①出ること、去ること";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05215";"04216B";"②出口";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05216";"04216C";"③終わり、結果";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05217";"04217A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05218";"04218A";"出版する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05219";"04219A";"まねてふるまう";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05220";"04220A";"費、費用、出費";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05221";"04221A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05222";"04222A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05223";"04223A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05224";"04224A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05225";"04225A";"失効する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05226";"04226A";"貸すこと、貸出";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05227";"04227A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05228";"04228A";"目立つ (～seg）";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05229";"04229A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05230";"04230A";"指名する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05231";"04231A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05232";"04232A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05233";"04233A";"①信じがたい";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05234";"04233B";"②（副詞として）とても";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05235";"04234A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05236";"04235A";"延期する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05237";"04236A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05238";"04237A";"①眺め、見晴らし";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05239";"04237B";"②見込み";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05240";"04238A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05241";"04239A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05242";"04240A";"①使い古した";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05243";"04240B";"②疲れ切った";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05244";"04241A";"売れ切れている";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05245";"04242A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05246";"04243A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05247";"04244A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05248";"04245A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05249";"04246A";"発音";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05250";"04247A";"発音する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05251";"04248A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05252";"04249A";"発言、公言";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05253";"04250A";"①表われ、しるし";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05254";"04250B";"②表現、言い回し";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05255";"04250C";"③表情";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05256";"04250D";"④（数学）式";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05257";"04251A";"表現する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05258";"04252A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05259";"04253A";"拡張する、広く・大きくする";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05260";"04254A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05261";"04255A";"発達、進歩";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05262";"04256A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05263";"04257A";"気短な、心が急ぐ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05264";"04258A";"①普通でない、珍しい";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05265";"04258B";"②（副詞として）非常に";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05266";"04259A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05267";"04260A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05268";"04261A";"ワッフル";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05269";"04262A";"美しい、きれいな";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05270";"04263A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05271";"04264A";"①監視、警戒";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05272";"04264B";"②当直";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05273";"04264C";"③警備員、見張る人";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05274";"04265A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05275";"04266A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05276";"04267A";"①選択";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05277";"04267B";"②選挙";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05278";"04268A";"選択科目";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05279";"04269A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05280";"04270A";"①通貨";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05281";"04270B";"②報酬";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05282";"04271A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05283";"04272A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05284";"04273A";"①よくある";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05285";"04273B";"②普段の、普通の";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05286";"04273C";"③いつもある・する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05287";"04274A";"普段";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05288";"04275A";"①水";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05289";"04275B";"②湖";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05290";"04276A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05291";"04277A";"難しい、困難な、やっかいな";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05292";"04278A";"①気が狂った";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05293";"04278B";"②ばかげた";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05294";"04278C";"③（副詞として）とても";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05295";"04279A";"å væreの過去形";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05296";"04280A";"続く、持続する、継続する、持つ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05297";"04281A";"品物、商品";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05298";"04282A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05299";"04283A";"①変化を添える、多様にする";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05300";"04283B";"②変わる、異なる";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05301";"04284A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05302";"04285A";"①高温な、暖かい、温かい、熱い、暑い";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05303";"04285B";"②あたたかい、親切な";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05304";"04286A";"暖める";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05305";"04287A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05306";"04288A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05307";"04289A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05308";"04290A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05309";"04291A";"洗う、掃除する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05310";"04292A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05311";"04293A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05312";"04294A";"①～の近く・そばに・で、～のところに・で";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05313";"04294B";"②～に関する、～に際して";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05314";"04294C";"③～の時に";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05315";"04294D";"④～という理由で";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05316";"04294E";"⑤～によって、～を使って";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05317";"04295A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05318";"04296A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05319";"04297A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05320";"04298A";"採用する、受諾する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05321";"04299A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05322";"04300A";"①道、道路";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05323";"04300B";"②目的へ向かう道";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05324";"04300C";"③方向";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05325";"04300D";"④距離";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05326";"04301A";"壁";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05327";"04302A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05328";"04303A";"①道、道路";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05329";"04303B";"②目的へ向かう道";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05330";"04303C";"③方向";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05331";"04303D";"④距離";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05332";"04304A";"①量る";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05333";"04304B";"②～という重さである";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05334";"04305A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05335";"04306A";"離れて、遠くへ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05336";"04307A";"起こす、目覚めさせる";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05337";"04308A";"交換する、両替する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05338";"04309A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05339";"04310A";"①重さ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05340";"04310B";"②計量法";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05341";"04310C";"③ウエイト";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05342";"04310D";"④秤";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05343";"04310E";"⑤天秤座";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05344";"04310F";"⑥（体重別階級で）～級";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05345";"04311A";"①良く";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05346";"04311B";"②厳密に、正確に";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05347";"04311C";"③充分に";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05348";"04311D";"④確かに";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05349";"04311E";"⑤じゃあ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05350";"04311F";"⑥明らかに";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05351";"04311G";"⑦～だろう";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05352";"04311H";"⑧（確かめたい場合）～だろう？、～だよね？";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05353";"04312A";"とても、非常に";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05354";"04313A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05355";"04314A";"選ぶ、選択する";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05356";"04315A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05357";"04316A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05358";"04317A";"①歓迎される";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05359";"04317B";"②うれしい、ありがたい";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05360";"04318A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05361";"04319A";"美味しい、美味な";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05362";"04320A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05363";"04321A";"向ける、ひっくり返す";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05364";"04322A";"友達、友人";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05365";"04323A";"女性の友達";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05366";"04324A";"友好的な、優しい";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05367";"04325A";"左の、左側の";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05368";"04326A";"待つ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05369";"04327A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05370";"04328A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05371";"04329A";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"05372";"04330A";"動詞";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
